config_id,controller,scenario_id,seed,person_delay_s,max_norm_wait,starvation_violations,ped_mean_wait_s,veh_mean_wait_s,phase_switches,clearance_share
efpb__017,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__018,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__019,efpb,K_XX,301,13.171527882726307,0.84,0.0,17.02097902097902,12.110275689223057,80.0,0.20555555555555555
efpb__020,efpb,K_XX,301,12.349856430406529,0.67,0.0,14.755244755244755,11.68671679197995,80.0,0.2
efpb__021,efpb,K_XX,301,12.951941967659058,0.66,0.0,21.104895104895103,10.704260651629072,79.0,0.21222222222222223
efpb__022,efpb,K_XX,301,12.951941967659058,0.66,0.0,21.104895104895103,10.704260651629072,79.0,0.21222222222222223
efpb__023,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__024,efpb,K_XX,301,12.568837841922319,0.41,0.0,12.104895104895105,12.696741854636592,83.0,0.18777777777777777
efpb__025,efpb,K_XX,301,14.012996826356357,0.76,0.0,20.86013986013986,12.12531328320802,79.0,0.20666666666666667
efpb__026,efpb,K_XX,301,13.233036119087197,0.54,0.0,18.95104895104895,11.656641604010025,80.0,0.2088888888888889
efpb__027,efpb,K_XX,301,13.233036119087197,0.54,0.0,18.95104895104895,11.656641604010025,80.0,0.2088888888888889
efpb__028,efpb,K_XX,301,12.951941967659058,0.66,0.0,21.104895104895103,10.704260651629072,79.0,0.21222222222222223
efpb__029,efpb,K_XX,301,13.233036119087197,0.54,0.0,18.95104895104895,11.656641604010025,80.0,0.2088888888888889
efpb__000,efpb,K_XX,302,13.635087177904646,0.52,0.0,18.06206896551724,12.359173126614987,79.0,0.2111111111111111
